,author,body,number,created_at,empty
32,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 260 secs
Compatibility test results for land_f1ff3c20 ==> land_06b0dcec (PR)
1. All instances running land_f1ff3c20, generating some traffic on network
2. First full node land_f1ff3c20 ==> land_06b0dcec, to validate new full node to old validator node traffic
3. First Validator node land_f1ff3c20 ==> land_06b0dcec, to validate storage compatibility
4. First batch validators (14) land_f1ff3c20 ==> land_06b0dcec, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_f1ff3c20 ==> land_06b0dcec
6. Second batch validators (15) land_f1ff3c20 ==> land_06b0dcec, to upgrade rest of the validators
7. Second batch of full nodes (15) land_f1ff3c20 ==> land_06b0dcec, to finish the network upgrade, time spent 696 secs
all up : 2145 TPS, 2097 ms latency, 3550 ms p99 latency, no expired txns, time spent 265 secs
Logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T19:24:46Z',to:'2021-12-01T19:47:58Z'))
Dashboard: http://grafana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638386686000&to=1638388078000
Validator 1 logs: http://kibana.ct-1-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T19:24:46Z',to:'2021-12-01T19:47:58Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_f1ff3c20 --cluster-test-tag land_06b0dcec -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_06b0dcec --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9904,2021-12-01T19:47:59Z,0
33,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1527354132),9904,2021-12-01T19:48:18Z,0
34,tzakian,"/land
",9904,2021-12-01T20:55:22Z,0
35,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1527759712),9904,2021-12-01T20:58:19Z,0
36,tzakian,"/land

build setup failed for some reason (this PR doesn't change anything about it though), so retry",9904,2021-12-01T21:06:14Z,0
37,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_f1ff3c20 ==> land_c074d825 (PR)
1. Downgrade all validators to older version: land_f1ff3c20
2. Upgrading first Validator to new version: land_c074d825
3. Upgrading rest of first batch to new version: land_c074d825
4. upgrading second batch to new version: land_c074d825
5. check swarm health
Compatibility test for land_f1ff3c20 ==> land_c074d825 passed
all up : 1357 TPS, 3296 ms latency, 5550 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638394097073&to=1638395370077&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_c074d825 --base-image-tag land_f1ff3c20 --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9904,2021-12-01T21:49:31Z,0
38,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 277 secs
Compatibility test results for land_f1ff3c20 ==> land_c074d825 (PR)
1. All instances running land_f1ff3c20, generating some traffic on network
2. First full node land_f1ff3c20 ==> land_c074d825, to validate new full node to old validator node traffic
3. First Validator node land_f1ff3c20 ==> land_c074d825, to validate storage compatibility
4. First batch validators (14) land_f1ff3c20 ==> land_c074d825, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_f1ff3c20 ==> land_c074d825
6. Second batch validators (15) land_f1ff3c20 ==> land_c074d825, to upgrade rest of the validators
7. Second batch of full nodes (15) land_f1ff3c20 ==> land_c074d825, to finish the network upgrade, time spent 660 secs
all up : 2218 TPS, 2027 ms latency, 3550 ms p99 latency, no expired txns, time spent 265 secs
Logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T21:27:51Z',to:'2021-12-01T21:50:53Z'))
Dashboard: http://grafana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638394071000&to=1638395453000
Validator 1 logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T21:27:51Z',to:'2021-12-01T21:50:53Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_f1ff3c20 --cluster-test-tag land_c074d825 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_c074d825 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9904,2021-12-01T21:50:54Z,0
39,dimroc,Added to other PR https://github.com/diem/diem/pull/9909,9910,2021-12-01T22:57:49Z,0
40,dimroc,"CI is running tests for `shuffle-custom-move-code` on changes underneath `shuffle/move`, but we have the integration tests in `shuffle/cli`. We'll need to refactor.",9911,2021-12-01T23:21:24Z,0
41,vgao1996,/land,9896,2021-12-01T17:52:12Z,0
42,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 249 secs
Compatibility test results for land_f1ff3c20 ==> land_2f192603 (PR)
1. All instances running land_f1ff3c20, generating some traffic on network
2. First full node land_f1ff3c20 ==> land_2f192603, to validate new full node to old validator node traffic
3. First Validator node land_f1ff3c20 ==> land_2f192603, to validate storage compatibility
4. First batch validators (14) land_f1ff3c20 ==> land_2f192603, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_f1ff3c20 ==> land_2f192603
6. Second batch validators (15) land_f1ff3c20 ==> land_2f192603, to upgrade rest of the validators
7. Second batch of full nodes (15) land_f1ff3c20 ==> land_2f192603, to finish the network upgrade, time spent 627 secs
all up : 2191 TPS, 2051 ms latency, 3550 ms p99 latency, no expired txns, time spent 262 secs
Logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T20:10:18Z',to:'2021-12-01T20:32:13Z'))
Dashboard: http://grafana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638389418000&to=1638390733000
Validator 1 logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T20:10:18Z',to:'2021-12-01T20:32:13Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_f1ff3c20 --cluster-test-tag land_2f192603 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_2f192603 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9896,2021-12-01T20:32:14Z,0
43,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_f1ff3c20 ==> land_2f192603 (PR)
1. Downgrade all validators to older version: land_f1ff3c20
2. Upgrading first Validator to new version: land_2f192603
3. Upgrading rest of first batch to new version: land_2f192603
4. upgrading second batch to new version: land_2f192603
5. check swarm health
Compatibility test for land_f1ff3c20 ==> land_2f192603 passed
all up : 1651 TPS, 2701 ms latency, 6050 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638389458063&to=1638390756053&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_2f192603 --base-image-tag land_f1ff3c20 --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9896,2021-12-01T20:32:37Z,0
44,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1527520831),9896,2021-12-01T20:32:56Z,0
45,vgao1996,/land,9896,2021-12-01T21:38:03Z,0
46,github-actions[bot],"Forge Test Result
```
Forge test runner is terminated
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1638399914562&to=1638399926662&orgId=1
```

 :exclamation: Forge Test failed - non-zero exit code for `fgi` 

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_bd84ad57 --base-image-tag land_c074d825 --suite land_blocking_compat --report forge_report.json
  ```
  ",9896,2021-12-01T23:05:27Z,0
47,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 255 secs
Compatibility test results for land_c074d825 ==> land_bd84ad57 (PR)
1. All instances running land_c074d825, generating some traffic on network
2. First full node land_c074d825 ==> land_bd84ad57, to validate new full node to old validator node traffic
3. First Validator node land_c074d825 ==> land_bd84ad57, to validate storage compatibility
4. First batch validators (14) land_c074d825 ==> land_bd84ad57, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_c074d825 ==> land_bd84ad57
6. Second batch validators (15) land_c074d825 ==> land_bd84ad57, to upgrade rest of the validators
7. Second batch of full nodes (15) land_c074d825 ==> land_bd84ad57, to finish the network upgrade, time spent 627 secs
all up : 2159 TPS, 2082 ms latency, 4000 ms p99 latency, no expired txns, time spent 264 secs
Logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T23:04:40Z',to:'2021-12-01T23:26:44Z'))
Dashboard: http://grafana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638399880000&to=1638401204000
Validator 1 logs: http://kibana.ct-2-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-01T23:04:40Z',to:'2021-12-01T23:26:44Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_c074d825 --cluster-test-tag land_bd84ad57 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_bd84ad57 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9896,2021-12-01T23:26:45Z,0
48,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1528135267),9896,2021-12-01T23:27:05Z,0
49,zihaoccc,"my apologize, I am doing cluster upgrading, somehow the maintenance mode on cluster is removed, this landing job is accidentally scheduled on that cluster.",9896,2021-12-01T23:32:23Z,0
50,zihaoccc,/land,9896,2021-12-01T23:32:30Z,0
51,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_77d335d7 ==> land_3f71eabd (PR)
1. Downgrade all validators to older version: land_77d335d7
2. Upgrading first Validator to new version: land_3f71eabd
3. Upgrading rest of first batch to new version: land_3f71eabd
4. upgrading second batch to new version: land_3f71eabd
5. check swarm health
Compatibility test for land_77d335d7 ==> land_3f71eabd passed
all up : 1655 TPS, 2692 ms latency, 5200 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638405470875&to=1638406773559&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_3f71eabd --base-image-tag land_77d335d7 --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9896,2021-12-02T00:59:34Z,0
52,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 452 secs
Compatibility test results for land_77d335d7 ==> land_3f71eabd (PR)
1. All instances running land_77d335d7, generating some traffic on network
2. First full node land_77d335d7 ==> land_3f71eabd, to validate new full node to old validator node traffic
3. First Validator node land_77d335d7 ==> land_3f71eabd, to validate storage compatibility
4. First batch validators (14) land_77d335d7 ==> land_3f71eabd, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_77d335d7 ==> land_3f71eabd
6. Second batch validators (15) land_77d335d7 ==> land_3f71eabd, to upgrade rest of the validators
7. Second batch of full nodes (15) land_77d335d7 ==> land_3f71eabd, to finish the network upgrade, time spent 692 secs
all up : 2172 TPS, 2069 ms latency, 3550 ms p99 latency, no expired txns, time spent 264 secs
Logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T00:34:54Z',to:'2021-12-02T01:01:25Z'))
Dashboard: http://grafana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638405294000&to=1638406885000
Validator 1 logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T00:34:54Z',to:'2021-12-02T01:01:25Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_77d335d7 --cluster-test-tag land_3f71eabd -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_3f71eabd --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9896,2021-12-02T01:01:26Z,0
53,libra-action,"**release binaries dependency change summary**:
```
target packages:
  A data-streaming-service 0.1.0 (workspace, path 'state-sync/state-sync-v2/data-streaming-service')
    * features: [none]
  A state-sync-driver 0.1.0 (workspace, path 'state-sync/state-sync-v2/state-sync-driver')
    * features: [none]
```
<!-- metadata: {""tag"":""release-summary""} -->",9903,2021-12-01T23:20:23Z,0
54,github-actions[bot],"Forge Test Result
```
Compatibility test results for land_3f71eabd ==> land_bec50061 (PR)
1. Downgrade all validators to older version: land_3f71eabd
2. Upgrading first Validator to new version: land_bec50061
3. Upgrading rest of first batch to new version: land_bec50061
4. upgrading second batch to new version: land_bec50061
5. check swarm health
Compatibility test for land_3f71eabd ==> land_bec50061 passed
all up : 1663 TPS, 2690 ms latency, 6050 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1638408233677&to=1638409556855&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_bec50061 --base-image-tag land_3f71eabd --suite land_blocking_compat --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",9903,2021-12-02T01:45:58Z,0
55,github-actions[bot],"Cluster Test Result
```
Test runner setup time spent 275 secs
Compatibility test results for land_3f71eabd ==> land_bec50061 (PR)
1. All instances running land_3f71eabd, generating some traffic on network
2. First full node land_3f71eabd ==> land_bec50061, to validate new full node to old validator node traffic
3. First Validator node land_3f71eabd ==> land_bec50061, to validate storage compatibility
4. First batch validators (14) land_3f71eabd ==> land_bec50061, to test consensus and traffic between old full nodes and new validator node
5. First batch full nodes (14) land_3f71eabd ==> land_bec50061
6. Second batch validators (15) land_3f71eabd ==> land_bec50061, to upgrade rest of the validators
7. Second batch of full nodes (15) land_3f71eabd ==> land_bec50061, to finish the network upgrade, time spent 677 secs
all up : 2120 TPS, 2120 ms latency, 4000 ms p99 latency, no expired txns, time spent 263 secs
Logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T01:23:09Z',to:'2021-12-02T01:46:15Z'))
Dashboard: http://grafana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/d/performance/performance?from=1638408189000&to=1638409575000
Validator 1 logs: http://kibana.ct-0-k8s-testnet.aws.hlw3truzy4ls.com/app/kibana#/discover?_g=(time:(from:'2021-12-02T01:23:09Z',to:'2021-12-02T01:46:15Z'))&_a=(columns:!(log),query:(language:kuery,query:'kubernetes.pod_name:""val-1""'),sort:!(!('@timestamp',desc)))
```

Repro cmd:

  ```
  ./scripts/cti --tag land_3f71eabd --cluster-test-tag land_bec50061 -E BATCH_SIZE=15 -E UPDATE_TO_TAG=land_bec50061 --report report.json --suite land_blocking_compat
  ```
  
 :tada: Land-blocking cluster test passed! :ok_hand:",9903,2021-12-02T01:46:16Z,0
